sector,planned_duration_months,physical_progress,planned_progress,financial_progress,expenditure_ratio,milestones_completed,milestones_total,milestones_overdue
0,30.0,3.4,0,0.0,0.0,0,0,0
0,36.0,5.39,0,1.86,0.0186095505617977,0,0,0
0,132.0,75.0,0,70.88,0.7088034188034188,0,0,0
0,24.0,48.55,0,48.3,0.34622969837587,0,0,0
0,18.0,86.33,0,127.15,1.2714989293361885,0,0,0
0,33.0,15.0,0,23.21,0.4012433931201802,0,0,0
0,34.0,67.5,0,19.62,0.1961594261304102,0,0,0
0,24.0,92.51,0,93.59,0.6932209081073014,0,0,0
0,44.0,22.0,0,20.53,0.205333584030585,0,0,0
0,18.0,25.78,0,2.63,0.0262902085542594,0,0,0
0,24.0,94.65,0,0.0,0.0,0,0,0
0,24.0,0.0,0,89.25,0.0164069449477811,0,0,0
0,32.0,97.65,0,93.24,0.9997821350762528,0,0,0
0,115.0,37.0,0,39.52,0.3952308665401645,0,0,0
0,0.0,0.0,0,90.0,0.9,0,0,0
0,18.0,54.04,0,0.0,0.0,0,0,0
0,18.0,94.0,0,33.56,0.4397606433662385,0,0,0
0,47.0,100.0,0,100.0,0.0,0,0,0
0,133.0,80.0,0,72.5,1.7780364656381489,0,0,0
0,36.0,7.0,0,7.16,0.0716308512410461,0,0,0
0,75.0,75.61,0,95.67,0.9566604678477048,0,0,0
0,30.0,0.0,0,0.05,0.0004920775514221,0,0,0
0,24.0,100.0,0,90.49,0.6297658635900917,0,0,0
0,48.0,2.4,0,0.45,0.0044591643134486,0,0,0
0,33.0,60.07,0,61.74,0.75074942993415,0,0,0
0,24.0,56.69,0,40.76,0.4039973424869892,0,0,0
0,31.0,100.0,0,99.83,0.703566220336736,0,0,0
0,7.0,14.0,0,72.91,0.7283298097251586,0,0,0
0,69.0,0.0,0,0.0,0.0,0,0,0
0,30.0,22.0,0,72.99,1.3291009149980109,0,0,0
0,24.0,65.14,0,36.08,0.3607533649656241,0,0,0
0,51.0,100.0,0,0.0,0.0,0,0,0
0,70.0,71.0,0,33.11,0.3311149182920401,0,0,0
0,18.0,0.0,0,0.0,0.0,0,0,0
0,284.0,93.7,0,95.68,1.5430609942866578,0,0,0
0,27.0,12.48,0,11.4,0.1139592793320638,0,0,0
0,24.0,12.67,0,4.45,0.0444628032016468,0,0,0
0,24.0,96.75,0,45.88,0.4289769977739782,0,0,0
0,83.0,89.0,0,76.14,0.8615544367526746,0,0,0
0,22.0,67.0,0,79.22,2.430367816091954,0,0,0
0,24.0,99.2,0,58.37,0.5837333333333333,0,0,0
0,30.0,10.45,0,22.49,0.2248662689589891,0,0,0
0,30.0,0.0,0,0.1,0.0010442716205446,0,0,0
0,36.0,0.0,0,10.0,0.1000105671010919,0,0,0
0,74.0,12.14,0,7.2,0.0720483793453302,0,0,0
0,24.0,100.0,0,91.64,0.8482891583209783,0,0,0
0,31.0,97.5,0,94.37,0.6368881485322184,0,0,0
0,24.0,77.3,0,33.36,0.381746256004521,0,0,0
0,82.0,94.0,0,96.05,0.9604462338533803,0,0,0
0,34.0,54.8,0,25.11,0.2510714285714285,0,0,0
0,30.0,31.75,0,0.0,0.0,0,0,0
0,24.0,76.3,0,50.85,0.6069353474692624,0,0,0
0,263.0,95.5,0,118.57,2.7251135515792506,0,0,0
0,36.0,8.15,0,11.63,0.1163308391234633,0,0,0
0,24.0,100.0,0,150.05,0.0,0,0,0
0,24.0,100.0,0,78.6,0.7889837979147035,0,0,0
0,24.0,98.2,0,42.45,0.5616669965223783,0,0,0
0,30.0,16.4,0,33.18,0.5527976328407693,0,0,0
0,33.0,95.9,0,90.85,0.9084673504706428,0,0,0
0,42.0,92.4,0,107.22,1.0939495490088198,0,0,0
0,24.0,83.0,0,64.97,0.6496571878161178,0,0,0
0,24.0,55.62,0,0.0,0.0,0,0,0
0,24.0,56.18,0,59.22,0.5921960072595281,0,0,0
0,24.0,91.89,0,0.0,0.0,0,0,0
0,24.0,100.0,0,73.52,0.735155243954786,0,0,0
0,36.0,100.0,0,92.21,1.0919731082289283,0,0,0
0,46.0,95.0,0,88.13,1.0715288502035658,0,0,0
0,47.0,87.58,0,75.33,1.0009143968871597,0,0,0
0,64.0,86.49,0,66.23,0.6623101265822785,0,0,0
0,64.0,30.06,0,21.84,0.218449105914718,0,0,0
0,24.0,64.88,0,59.73,0.5973361350233851,0,0,0
0,24.0,95.9,0,52.04,0.629873437561224,0,0,0
0,34.0,55.0,0,15.65,0.1561952861952862,0,0,0
0,18.0,45.0,0,0.0,0.0,0,0,0
0,45.0,0.0,0,0.0,0.0,0,0,0
0,24.0,3.25,0,0.0,0.0,0,0,0
0,30.0,73.89,0,64.48,0.8350046092029245,0,0,0
0,144.0,100.0,0,0.0,0.0,0,0,0
0,24.0,99.9,0,56.93,0.7295041333386926,0,0,0
0,24.0,94.97,0,59.31,0.593085493737256,0,0,0
0,30.0,100.0,0,43.24,0.4825583914720284,0,0,0
0,15.0,98.47,0,87.22,0.9319825990818852,0,0,0
0,28.0,0.0,0,42.45,0.4244663615950885,0,0,0
0,68.0,97.98,0,101.43,4.20790475599531,0,0,0
0,36.0,82.64,0,63.74,0.5888212372138334,0,0,0
0,21.0,33.0,0,22.0,0.2199999999999999,0,0,0
0,24.0,99.87,0,41.01,0.5722983790858839,0,0,0
0,24.0,98.08,0,90.0,1.0347194015705388,0,0,0
0,44.0,10.0,0,38.7,0.3870223589258252,0,0,0
0,43.0,94.3,0,77.31,0.8088298148843388,0,0,0
0,24.0,9.76,0,22.13,0.2213003469603258,0,0,0
0,24.0,93.79,0,44.01,0.4726971586116084,0,0,0
0,23.0,40.0,0,65.75,0.6949745596868885,0,0,0
0,77.0,0.0,0,0.0,0.0,0,0,0
0,78.0,0.02,0,2.61,0.0261413525209864,0,0,0
0,19.0,14.0,0,8.45,0.0845308310991957,0,0,0
0,18.0,0.0,0,1.43,0.0143105928674187,0,0,0
0,71.0,40.0,0,53.79,0.5378,0,0,0
0,36.0,62.28,0,38.2,0.2964057584135761,0,0,0
0,27.0,81.0,0,96.21,0.9620536239730704,0,0,0
0,18.0,51.0,0,0.01,6.341556217895871e-05,0,0,0
0,24.0,55.0,0,0.0,0.0,0,0,0
0,23.0,10.0,0,0.0,0.0,0,0,0
0,18.0,100.0,0,60.31,0.6031269413957341,0,0,0
0,18.0,70.42,0,84.21,0.6506633318834276,0,0,0
0,24.0,28.77,0,32.0,0.32,0,0,0
0,47.0,65.0,0,77.49,0.7749708454810496,0,0,0
0,30.0,54.2,0,50.49,0.2857257396370633,0,0,0
0,24.0,100.0,0,82.84,0.335497075381627,0,0,0
0,24.0,41.88,0,17.12,0.1711817527374682,0,0,0
0,30.0,18.47,0,32.42,0.3241935483870968,0,0,0
0,18.0,37.2,0,15.73,0.1573126027050941,0,0,0
0,167.0,95.88,0,85.92,2.490157201529528,0,0,0
0,23.0,57.0,0,13.47,0.1346956264473939,0,0,0
0,17.0,78.0,0,29.74,0.297375316427588,0,0,0
0,126.0,49.6,0,17.62,0.1761660455034541,0,0,0
0,18.0,100.0,0,96.31,0.5142938550669579,0,0,0
0,24.0,87.24,0,41.7,0.3481573234240354,0,0,0
0,24.0,91.0,0,54.95,0.5494646915473289,0,0,0
0,18.0,75.24,0,90.26,0.9859427570631883,0,0,0
0,29.0,99.98,0,93.62,0.9820202068492933,0,0,0
0,24.0,69.04,0,46.18,0.4705578956417089,0,0,0
0,10.0,91.83,0,115.18,1.2374035989717225,0,0,0
0,18.0,94.5,0,81.57,0.8157244264165294,0,0,0
0,24.0,36.53,0,35.86,0.358599962665671,0,0,0
0,30.0,69.0,0,55.08,0.6568141367912536,0,0,0
0,19.0,5.8,0,18.67,0.1932675811127168,0,0,0
0,84.0,0.0,0,40.57,0.4056519258202568,0,0,0
0,54.0,9.39,0,3.57,0.0356691729323308,0,0,0
0,18.0,6.72,0,31.8,0.3179551750188869,0,0,0
0,18.0,8.0,0,0.96,0.0095561643835616,0,0,0
0,18.0,62.5,0,14.82,0.1482028174849803,0,0,0
0,24.0,0.0,0,10.13,0.1013425847577142,0,0,0
0,18.0,68.45,0,0.0,0.0,0,0,0
0,36.0,0.0,0,0.01,8.375974658869397e-05,0,0,0
0,149.0,86.15,0,50.34,2.7545502726814197,0,0,0
0,44.0,54.0,0,26.76,0.4279430379746835,0,0,0
0,28.0,0.0,0,0.0,0.0,0,0,0
0,36.0,90.0,0,60.39,0.6228290720612696,0,0,0
0,15.0,100.0,0,96.54,0.4054460259923967,0,0,0
0,2.0,47.0,0,14.23,0.2132444044456224,0,0,0
0,30.0,99.19,0,105.57,1.2343242725278245,0,0,0
0,36.0,17.76,0,14.37,0.1437225806451613,0,0,0
0,94.0,67.45,0,45.41,0.5755350269438029,0,0,0
0,24.0,9.04,0,18.37,0.1863494284221618,0,0,0
0,42.0,95.65,0,64.57,0.8431643737481542,0,0,0
0,0.0,942.0,0,0.0,0.0,0,0,0
0,24.0,0.0,0,19.55,0.1955152910556084,0,0,0
0,36.0,100.0,0,62.64,0.6264242424242424,0,0,0
0,54.0,0.0,0,1.9,0.019002783923552,0,0,0
0,30.0,71.11,0,60.41,0.6285814035350942,0,0,0
0,24.0,100.0,0,0.0,0.0,0,0,0
0,109.0,96.8,0,97.0,0.970040255986788,0,0,0
0,30.0,39.2,0,22.34,0.1661085230709746,0,0,0
0,18.0,0.0,0,57.63,0.5762996758314323,0,0,0
0,47.0,87.02,0,102.38,1.0359530788788451,0,0,0
0,91.0,100.0,0,0.0,0.0,0,0,0
0,52.0,87.5,0,65.12,0.6511561295698364,0,0,0
0,139.0,25.11,0,79.31,0.7931381612737545,0,0,0
0,91.0,84.02,0,65.05,0.6504669706649759,0,0,0
0,24.0,100.0,0,103.24,1.2616615088953893,0,0,0
0,24.0,100.0,0,77.01,0.7701241629464285,0,0,0
0,24.0,99.0,0,0.0,0.0,0,0,0
0,18.0,79.0,0,22.94,0.2293857380911337,0,0,0
0,12.0,100.0,0,92.34,1.0129486969349286,0,0,0
0,24.0,64.0,0,50.1,0.4212660164467393,0,0,0
0,18.0,55.9,0,51.58,0.2709270927092709,0,0,0
0,24.0,97.86,0,62.63,0.9612172726631172,0,0,0
0,38.0,18.5,0,10.64,0.1064425967021545,0,0,0
0,33.0,97.6,0,88.02,0.8802469630758128,0,0,0
0,54.0,67.13,0,29.36,0.2935871743486974,0,0,0
0,106.0,77.0,0,79.2,0.7920222731057452,0,0,0
0,42.0,100.0,0,21.95,0.2195483635985223,0,0,0
0,24.0,3.96,0,23.69,0.2368686405720047,0,0,0
0,18.0,100.0,0,0.0,0.0,0,0,0
0,24.0,20.0,0,0.0,0.0,0,0,0
0,90.0,30.3,0,13.45,0.134511354937484,0,0,0
0,45.0,32.0,0,39.53,0.3952678571428571,0,0,0
0,24.0,15.31,0,38.58,0.3896019460738836,0,0,0
0,24.0,1.0,0,2.0,0.02,0,0,0
0,83.0,73.0,0,71.66,0.7165635103926097,0,0,0
0,30.0,53.74,0,0.0,0.0,0,0,0
0,45.0,10.2,0,4.44,0.0511519949335022,0,0,0
0,57.0,98.5,0,99.83,1.2456977235674174,0,0,0
0,36.0,89.2,0,84.15,0.7571855396183147,0,0,0
0,32.0,49.78,0,32.1,0.3210356586276597,0,0,0
0,23.0,8.65,0,28.65,0.2864558030120944,0,0,0
0,24.0,43.0,0,0.0,0.0,0,0,0
0,127.0,28.58,0,17.69,0.1768520728893133,0,0,0
0,56.0,55.0,0,56.06,0.5936726121372032,0,0,0
0,18.0,64.05,0,50.78,0.8662699357295882,0,0,0
0,24.0,81.17,0,0.0,0.0,0,0,0
0,29.0,78.0,0,75.53,0.7196705590342415,0,0,0
0,45.0,10.0,0,16.96,0.1696492483894059,0,0,0
0,87.0,33.6,0,13.58,0.1357641561297416,0,0,0
0,18.0,93.23,0,5.79,0.0578843465855872,0,0,0
0,30.0,98.87,0,70.52,0.8754562890552496,0,0,0
0,24.0,100.0,0,93.61,0.804635761589404,0,0,0
0,24.0,98.75,0,49.86,0.748661187419724,0,0,0
0,24.0,47.63,0,35.74,0.3899915584732696,0,0,0
0,78.0,100.0,0,100.0,0.0,0,0,0
0,30.0,55.26,0,40.0,0.4,0,0,0
0,24.0,100.0,0,89.19,1.1517940483732898,0,0,0
0,65.0,80.0,0,83.06,0.8305668016194332,0,0,0
0,18.0,63.79,0,57.96,0.5720055085335851,0,0,0
0,128.0,78.86,0,61.05,0.6105469615007434,0,0,0
0,110.0,95.0,0,98.93,1.0384735202492212,0,0,0
0,24.0,56.7,0,57.77,0.7134667548038568,0,0,0
0,39.0,100.0,0,0.0,0.0,0,0,0
0,24.0,17.5,0,46.34,0.4634059389330052,0,0,0
0,24.0,100.0,0,59.78,0.5978053680902581,0,0,0
0,85.0,2.1,0,1.3,0.0130396612270192,0,0,0
0,18.0,73.0,0,25.9,0.2589800314373872,0,0,0
0,24.0,43.13,0,0.0,0.0,0,0,0
0,69.0,0.01,0,0.0,0.0,0,0,0
0,263.0,62.85,0,93.98,4.95582244325697,0,0,0
0,30.0,99.0,0,88.29,0.9000980909982647,0,0,0
0,36.0,47.84,0,28.91,0.23352744229218,0,0,0
0,24.0,100.0,0,59.36,0.5968911041649066,0,0,0
0,18.0,79.72,0,71.28,0.724791837127593,0,0,0
0,24.0,99.29,0,95.02,0.8881795716639209,0,0,0
0,24.0,40.0,0,0.0,0.0,0,0,0
0,21.0,100.0,0,80.8,0.808026157019968,0,0,0
0,24.0,26.22,0,40.7,0.4069700356975444,0,0,0
0,30.0,98.28,0,82.54,0.8254361938447603,0,0,0
0,18.0,97.0,0,92.59,0.9258913631097956,0,0,0
0,30.0,55.0,0,2.84,0.0284362174386464,0,0,0
0,24.0,4.5,0,0.0,0.0,0,0,0
0,24.0,74.29,0,0.0,0.0,0,0,0
0,74.0,65.0,0,49.34,0.4934013411328292,0,0,0
0,18.0,62.0,0,24.89,0.2365741194937702,0,0,0
0,20.0,100.0,0,100.0,1.0,0,0,0
0,122.0,88.0,0,92.97,1.5485907929335951,0,0,0
0,24.0,92.95,0,63.77,0.616304709932262,0,0,0
0,30.0,99.45,0,74.34,0.7934229030730083,0,0,0
0,18.0,1.0,0,0.4,0.0040319329086364,0,0,0
0,24.0,83.0,0,75.8,0.9584484848484848,0,0,0
0,36.0,81.07,0,58.36,0.5835743746317424,0,0,0
0,18.0,100.0,0,90.04,0.0,0,0,0
0,24.0,100.0,0,80.23,0.8022614578988833,0,0,0
0,109.0,99.0,0,93.86,1.303387466166979,0,0,0
0,40.0,48.0,0,62.11,0.6211371593849901,0,0,0
0,60.0,57.0,0,1.0,0.0100067552353073,0,0,0
0,24.0,37.93,0,25.71,0.191823302922823,0,0,0
0,30.0,34.8,0,25.28,0.1588850213088783,0,0,0
0,30.0,90.11,0,88.7,1.5285571710481547,0,0,0
0,24.0,37.62,0,31.65,0.2270777272453725,0,0,0
0,30.0,22.26,0,10.59,0.0886175956058012,0,0,0
0,24.0,89.2,0,40.99,0.4098671726755218,0,0,0
0,18.0,76.63,0,76.69,0.766897167075619,0,0,0
0,30.0,39.86,0,28.45,0.2844832385130095,0,0,0
0,24.0,92.97,0,48.6,0.5447386472767184,0,0,0
0,30.0,100.0,0,99.87,1.007626423133338,0,0,0
0,84.0,99.5,0,105.96,1.559713785046729,0,0,0
0,24.0,76.67,0,0.0,0.0,0,0,0
0,56.0,27.0,0,4.3,0.0430208333333333,0,0,0
0,47.0,3.0,0,19.85,0.1985451674749069,0,0,0
0,18.0,99.84,0,92.67,0.1720544055310918,0,0,0
0,24.0,65.0,0,51.05,0.5105243015690777,0,0,0
0,60.0,0.0,0,0.04,0.0003700458368097,0,0,0
0,24.0,67.0,0,54.59,0.6482041024768065,0,0,0
0,18.0,89.0,0,51.45,0.5144506836712034,0,0,0
0,24.0,42.0,0,0.0,0.0,0,0,0
0,24.0,37.0,0,33.24,0.3324034334763948,0,0,0
0,67.0,1.0,0,0.61,0.0060872917638942,0,0,0
0,83.0,100.0,0,142.66,0.0,0,0,0
0,67.0,59.0,0,86.09,2.275817039106145,0,0,0
0,33.0,23.0,0,34.27,0.3426556316101762,0,0,0
0,9.0,45.0,0,63.36,0.6336176986815788,0,0,0
0,24.0,99.99,0,68.52,0.927246988637082,0,0,0
0,42.0,94.9,0,75.28,0.6425418326693227,0,0,0
0,24.0,50.64,0,42.23,0.4222899484685984,0,0,0
0,197.0,32.2,0,69.37,0.6937101449275362,0,0,0
0,24.0,68.65,0,60.14,0.8179940325912325,0,0,0
0,66.0,98.0,0,100.16,1.9886435051348212,0,0,0
0,30.0,100.0,0,94.79,0.946363624072146,0,0,0
0,24.0,92.62,0,159.76,1.696662546353523,0,0,0
0,99.0,11.81,0,5.15,0.051499489204024,0,0,0
0,24.0,61.77,0,40.27,0.3515582419332121,0,0,0
0,48.0,21.03,0,0.0,0.0,0,0,0
0,106.0,1.12,0,2.01,0.0201039844073237,0,0,0
0,45.0,25.0,0,67.98,0.6798170683628143,0,0,0
0,71.0,25.0,0,22.33,0.2233486478627508,0,0,0
0,18.0,84.7,0,73.82,0.4864614570470982,0,0,0
0,24.0,98.66,0,106.95,1.1243889629539852,0,0,0
0,39.0,0.0,0,0.0,0.0,0,0,0
0,55.0,0.0,0,0.49,0.0048607216302112,0,0,0
0,24.0,75.2,0,50.01,0.500094571590694,0,0,0
0,17.0,0.0,0,9.09,0.1538461538461538,0,0,0
0,30.0,45.0,0,27.51,0.2751076923076923,0,0,0
0,36.0,100.0,0,131.37,1.3137450589018045,0,0,0
0,24.0,21.61,0,15.74,0.1545625328311831,0,0,0
0,64.0,99.0,0,87.93,0.8792701187449942,0,0,0
0,24.0,100.0,0,75.57,0.7557084991217693,0,0,0
0,47.0,97.0,0,94.76,0.83772,0,0,0
0,24.0,93.01,0,67.81,0.6781376518218624,0,0,0
0,21.0,17.2,0,8.0,0.08,0,0,0
0,24.0,80.19,0,90.97,0.8905138793301216,0,0,0
0,24.0,6.0,0,3.83,0.0382951866495888,0,0,0
0,18.0,96.0,0,72.41,0.7240503360950447,0,0,0
0,33.0,5.0,0,0.54,0.006276923076923,0,0,0
0,212.0,78.0,0,77.36,1.1821196676673882,0,0,0
0,24.0,37.7,0,0.0,0.0,0,0,0
0,87.0,100.0,0,148.57,0.0,0,0,0
0,24.0,80.25,0,64.05,0.7744866823893086,0,0,0
0,83.0,18.93,0,47.17,0.4717100690895711,0,0,0
0,20.0,85.5,0,82.78,0.8283950617283949,0,0,0
0,29.0,38.0,0,71.14,0.480177071805221,0,0,0
0,24.0,77.57,0,65.08,0.6657285074422832,0,0,0
0,24.0,100.0,0,100.45,0.7455775620440667,0,0,0
0,18.0,6.7,0,7.58,0.0757916775713164,0,0,0
0,47.0,89.6,0,77.99,0.734111216730038,0,0,0
0,24.0,95.84,0,129.94,1.299355536970532,0,0,0
0,88.0,16.0,0,32.38,0.3238281465161112,0,0,0
0,36.0,38.4,0,25.77,0.2576853526220615,0,0,0
0,19.0,0.0,0,0.0,0.0,0,0,0
0,24.0,36.23,0,41.37,0.5745913056227548,0,0,0
0,36.0,13.95,0,32.92,0.3292341771429223,0,0,0
0,30.0,25.0,0,8.96,0.089558848577755,0,0,0
0,31.0,2.0,0,0.0,0.0,0,0,0
0,55.0,17.13,0,17.29,0.1729139990528143,0,0,0
0,24.0,68.9,0,41.43,0.4142594222613427,0,0,0
0,164.0,87.7,0,32.87,0.5903257157002261,0,0,0
0,31.0,22.0,0,100.0,1.061183413005192,0,0,0
0,18.0,7.5,0,0.0,0.0,0,0,0
0,18.0,29.75,0,42.0,0.420000583617847,0,0,0
0,24.0,86.57,0,67.95,0.8178248952614554,0,0,0
0,24.0,94.21,0,110.15,0.874598690511327,0,0,0
0,139.0,99.05,0,90.96,1.069998894172288,0,0,0
0,41.0,18.72,0,7.04,0.0704080203309787,0,0,0
0,71.0,4.21,0,7.51,0.0751054921197182,0,0,0
0,35.0,28.0,0,10.0,0.0999964165412456,0,0,0
0,59.0,86.0,0,59.28,0.5928241093662652,0,0,0
0,24.0,100.0,0,84.45,0.0,0,0,0
0,36.0,100.0,0,69.08,0.0,0,0,0
0,24.0,84.92,0,44.25,0.4253942800914748,0,0,0
0,48.0,1.0,0,0.11,0.0010526315789473,0,0,0
0,71.0,90.0,0,93.47,0.9347273401755904,0,0,0
0,201.0,17.0,0,15.71,0.1869277632724107,0,0,0
0,24.0,68.95,0,56.49,0.5564940723895567,0,0,0
0,24.0,60.0,0,24.87,0.2487132747158481,0,0,0
0,164.0,47.0,0,100.55,1.176380270162016,0,0,0
0,24.0,28.28,0,25.54,0.1783185399421561,0,0,0
0,62.0,57.3,0,9.07,0.090650469014301,0,0,0
0,48.0,100.0,0,100.0,0.0,0,0,0
0,24.0,92.77,0,20.83,0.20826852031888,0,0,0
0,30.0,100.0,0,171.17,0.0,0,0,0
0,24.0,12.0,0,3.97,0.0397012280035447,0,0,0
0,24.0,97.2,0,72.67,0.8614191364433471,0,0,0
0,35.0,97.0,0,103.35,1.1022757955641271,0,0,0
0,30.0,70.58,0,0.0,0.0,0,0,0
0,49.0,75.0,0,70.32,0.7031925849639548,0,0,0
0,42.0,0.0,0,0.0,0.0,0,0,0
0,62.0,22.26,0,34.05,0.3404780262143407,0,0,0
0,30.0,92.5,0,78.07,1.1710773330103554,0,0,0
0,18.0,100.0,0,61.78,0.6177818891972453,0,0,0
0,169.0,96.4,0,89.46,0.894585425430859,0,0,0
0,24.0,26.77,0,18.82,0.203428074105711,0,0,0
0,24.0,89.5,0,62.65,0.6264966036260569,0,0,0
0,18.0,75.0,0,37.2,0.372047946952308,0,0,0
0,60.0,72.0,0,41.68,0.4168432506729282,0,0,0
0,49.0,0.0,0,0.14,0.0014361140443505,0,0,0
0,24.0,96.0,0,54.58,0.5458159297133804,0,0,0
0,18.0,41.93,0,9.95,0.099481260934958,0,0,0
0,24.0,99.2,0,93.97,0.8484624214596422,0,0,0
0,30.0,33.53,0,15.57,0.1247826884604296,0,0,0
0,47.0,77.9,0,78.78,0.7878047770832471,0,0,0
0,24.0,100.0,0,69.61,0.8407666704923676,0,0,0
0,43.0,15.0,0,28.07,0.17007064109006,0,0,0
0,39.0,100.0,0,83.32,0.8331859756097562,0,0,0
0,98.0,2.02,0,24.5,0.2450212683681361,0,0,0
0,24.0,78.1,0,59.95,0.6129646715676061,0,0,0
0,18.0,100.0,0,84.49,0.0,0,0,0
0,30.0,99.99,0,90.54,0.4230353161962024,0,0,0
0,24.0,3.0,0,5.0,0.05,0,0,0
0,94.0,54.6,0,46.0,0.4600009749914688,0,0,0
0,29.0,38.07,0,25.0,0.25,0,0,0
0,29.0,0.0,0,6.09,0.0609341874301867,0,0,0
0,50.0,6.58,0,5.48,0.0548159991747685,0,0,0
0,24.0,22.0,0,0.0,0.0,0,0,0
0,19.0,98.66,0,93.55,0.5583954884482445,0,0,0
0,3.0,78.0,0,82.31,0.8231292517006803,0,0,0
0,24.0,9.5,0,13.79,0.1379144311459623,0,0,0
0,24.0,23.07,0,14.03,0.140328142169679,0,0,0
0,95.0,35.8,0,29.1,0.2112048325905189,0,0,0
0,30.0,87.0,0,0.0,0.0,0,0,0
0,18.0,97.22,0,105.85,1.2123747756094736,0,0,0
0,24.0,4.71,0,6.17,0.0617253948967193,0,0,0
0,12.0,99.59,0,66.81,0.3627653266927547,0,0,0
0,24.0,79.8,0,71.47,0.6064483560862122,0,0,0
0,18.0,11.0,0,3.31,0.0331159771064096,0,0,0
0,18.0,98.0,0,27.3,0.3082150195017462,0,0,0
0,24.0,48.3,0,43.95,0.439467338648361,0,0,0
0,24.0,98.75,0,32.52,0.2898829010324855,0,0,0
0,24.0,30.41,0,36.11,0.34998055587327,0,0,0
0,73.0,100.0,0,119.72,0.0,0,0,0
0,53.0,100.0,0,100.28,0.0,0,0,0
0,30.0,100.0,0,0.0,0.0,0,0,0
0,36.0,0.61,0,10.55,0.1055479452054794,0,0,0
0,30.0,67.0,0,0.0,0.0,0,0,0
0,18.0,34.0,0,0.0,0.0,0,0,0
0,24.0,70.56,0,38.72,0.3872338643833609,0,0,0
0,18.0,96.0,0,73.61,0.7360772304977423,0,0,0
0,30.0,100.0,0,65.82,1.1259676715913427,0,0,0
0,24.0,49.18,0,36.97,0.314079277471149,0,0,0
0,122.0,100.0,0,130.94,0.0,0,0,0
0,18.0,33.35,0,23.9,0.1589128886779017,0,0,0
0,23.0,62.05,0,28.59,0.2859299801830707,0,0,0
0,24.0,100.0,0,59.13,0.7843412890016196,0,0,0
0,41.0,0.0,0,0.03,0.0002944120591179,0,0,0
0,24.0,100.0,0,97.42,1.088497543615334,0,0,0
0,24.0,53.14,0,42.52,0.425190380761523,0,0,0
0,24.0,89.97,0,27.38,0.2738363660063288,0,0,0
0,23.0,67.39,0,51.54,0.515415047938126,0,0,0
0,24.0,0.0,0,1.43,0.0142768850432632,0,0,0
0,36.0,0.0,0,0.96,0.0096401973499485,0,0,0
0,24.0,100.0,0,60.74,0.607357960248946,0,0,0
0,24.0,92.0,0,70.65,0.8742690058479532,0,0,0
0,24.0,99.7,0,51.91,0.6475638977635784,0,0,0
0,24.0,14.7,0,27.31,0.2731256521091072,0,0,0
0,18.0,97.0,0,16.24,0.177958833619211,0,0,0
0,24.0,51.14,0,44.17,0.3002296455882005,0,0,0
0,24.0,4.0,0,0.02,0.0002075158466646,0,0,0
0,200.0,99.9,0,66.28,0.6628474114441416,0,0,0
0,24.0,84.25,0,64.64,0.7898491584172675,0,0,0
0,24.0,48.0,0,13.63,0.1362995843021207,0,0,0
0,65.0,0.0,0,0.32,0.0032174283831453,0,0,0
0,12.0,58.19,0,16.67,0.089315302795446,0,0,0
0,24.0,87.3,0,47.91,0.5836032614766,0,0,0
0,24.0,100.0,0,0.0,0.0,0,0,0
0,82.0,52.4,0,39.29,0.5578349022447502,0,0,0
0,24.0,85.0,0,33.74,0.3374382676965937,0,0,0
0,48.0,90.0,0,85.28,1.0906646058732612,0,0,0
0,88.0,77.5,0,74.01,0.7400759890123996,0,0,0
0,47.0,0.0,0,1.11,0.01278804063541,0,0,0
0,18.0,91.85,0,0.0,0.0,0,0,0
0,18.0,87.1,0,70.0,0.7000000000000001,0,0,0
0,36.0,23.0,0,57.0,0.5699876256928053,0,0,0
0,24.0,99.55,0,0.0,0.0,0,0,0
0,30.0,12.45,0,14.88,0.1487737279715525,0,0,0
0,24.0,73.5,0,0.0,0.0,0,0,0
0,24.0,51.0,0,0.0,0.0,0,0,0
0,52.0,80.54,0,115.44,1.1543857754592617,0,0,0
0,11.0,100.0,0,92.56,0.5844668714348398,0,0,0
0,24.0,80.0,0,0.0,0.0,0,0,0
0,24.0,88.2,0,54.24,0.5424452165348945,0,0,0
0,24.0,37.19,0,0.0,0.0,0,0,0
0,24.0,37.95,0,0.0,0.0,0,0,0
0,30.0,40.5,0,22.27,0.186771381559754,0,0,0
0,24.0,31.08,0,62.63,0.6723021089389896,0,0,0
0,15.0,92.1,0,58.53,0.5852928867050051,0,0,0
0,96.0,92.0,0,105.04,2.6688400000000003,0,0,0
0,18.0,84.87,0,69.09,0.6908508768258486,0,0,0
0,100.0,98.0,0,95.58,1.0145938461538462,0,0,0
0,62.0,100.0,0,84.05,1.3579771507829324,0,0,0
0,26.0,88.0,0,74.01,0.7400800000000001,0,0,0
0,81.0,80.0,0,48.85,0.4885392982240521,0,0,0
0,45.0,70.0,0,30.24,0.3023763582817101,0,0,0
0,41.0,36.0,0,31.2,0.3120213638234502,0,0,0
0,18.0,98.5,0,85.92,0.8592361585782637,0,0,0
0,30.0,100.0,0,72.22,0.722237061769616,0,0,0
0,48.0,94.6,0,99.05,0.9722013523666416,0,0,0
0,24.0,57.26,0,28.06,0.2805863506195242,0,0,0
0,18.0,90.0,0,16.29,0.1629231665479966,0,0,0
