project_id,snapshot_id,project_name,sector,ministry,implementing_agency,state,contract_type,terrain_type,original_cost_cr,revised_cost_cr,expenditure_cr,physical_progress_pct,financial_progress_pct,original_start_date,original_completion_date,revised_completion_date,as_of_date,actual_completion_date,final_cost_cr,target_delay_months,target_is_delayed,target_cost_overrun_pct,target_is_cost_overrun
PRJ-SYN-0564,SNAP-PRJ-SYN-0564-Q1,Uttar Pradesh Economic Corridor Pkg 16,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Uttar Pradesh,EPC,Hilly/Mountainous,491.38,512.96,46.78,5.0,9.12,2018-08-22,2020-09-20,2020-09-20,2019-01-21,2024-05-02,739.63,43.4,1,50.52,1
PRJ-SYN-0564,SNAP-PRJ-SYN-0564-Q2,Uttar Pradesh Economic Corridor Pkg 16,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Uttar Pradesh,EPC,Hilly/Mountainous,491.38,596.56,88.83,5.0,14.89,2018-08-22,2020-09-20,2020-09-20,2019-12-29,2024-05-02,739.63,43.4,1,50.52,1
PRJ-SYN-0565,SNAP-PRJ-SYN-0565-Q1,Uttar Pradesh Ultra Mega Solar Power Park 60 MW,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Uttar Pradesh,Item Rate,Plains,1633.37,1633.37,491.97,32.41,30.12,2023-10-19,2026-11-18,2026-11-18,2024-11-16,2026-11-27,1666.36,0.3,0,2.02,0
PRJ-SYN-0565,SNAP-PRJ-SYN-0565-Q2,Uttar Pradesh Ultra Mega Solar Power Park 60 MW,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Uttar Pradesh,Item Rate,Plains,1633.37,1633.37,836.12,52.08,51.19,2023-10-19,2026-11-18,2026-11-18,2025-05-04,2026-11-27,1666.36,0.3,0,2.02,0
PRJ-SYN-0565,SNAP-PRJ-SYN-0565-Q3,Uttar Pradesh Ultra Mega Solar Power Park 60 MW,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Uttar Pradesh,Item Rate,Plains,1633.37,1633.37,1088.48,67.98,66.64,2023-10-19,2026-11-18,2027-01-24,2025-10-20,2026-11-27,1666.36,0.3,0,2.02,0
PRJ-SYN-0565,SNAP-PRJ-SYN-0565-Q4,Uttar Pradesh Ultra Mega Solar Power Park 60 MW,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Uttar Pradesh,Item Rate,Plains,1633.37,1633.37,1403.06,88.4,85.9,2023-10-19,2026-11-18,2026-11-18,2026-07-28,2026-11-27,1666.36,0.3,0,2.02,0
PRJ-SYN-0566,SNAP-PRJ-SYN-0566-Q1,High-Speed Rail Corridor Link 69,Railways,Ministry of Railways (MoR),IRCON International,Maharashtra,HAM,Urban Dense,2490.3,2490.3,706.75,24.26,28.38,2019-02-27,2025-11-27,2025-11-27,2020-07-04,2025-11-27,2681.06,0.0,0,7.66,0
PRJ-SYN-0566,SNAP-PRJ-SYN-0566-Q2,High-Speed Rail Corridor Link 69,Railways,Ministry of Railways (MoR),IRCON International,Maharashtra,HAM,Urban Dense,2490.3,2490.3,654.2,29.15,26.27,2019-02-27,2025-11-27,2025-11-27,2021-07-08,2025-11-27,2681.06,0.0,0,7.66,0
PRJ-SYN-0566,SNAP-PRJ-SYN-0566-Q3,High-Speed Rail Corridor Link 69,Railways,Ministry of Railways (MoR),IRCON International,Maharashtra,HAM,Urban Dense,2490.3,2589.08,1704.39,62.45,65.83,2019-02-27,2025-11-27,2025-11-27,2023-07-18,2025-11-27,2681.06,0.0,0,7.66,0
PRJ-SYN-0566,SNAP-PRJ-SYN-0566-Q4,High-Speed Rail Corridor Link 69,Railways,Ministry of Railways (MoR),IRCON International,Maharashtra,HAM,Urban Dense,2490.3,2490.3,2168.3,87.81,87.07,2019-02-27,2025-11-27,2025-11-27,2025-03-25,2025-11-27,2681.06,0.0,0,7.66,0
PRJ-SYN-0567,SNAP-PRJ-SYN-0567-Q1,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Uttarakhand,Item Rate,Coastal,2729.4,2799.92,1094.49,34.91,39.09,2022-05-12,2025-06-11,2025-06-11,2023-06-10,2025-07-26,2875.15,1.5,0,5.34,0
PRJ-SYN-0567,SNAP-PRJ-SYN-0567-Q2,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Uttarakhand,Item Rate,Coastal,2729.4,2844.66,1456.18,51.57,51.19,2022-05-12,2025-06-11,2025-08-04,2023-11-26,2025-07-26,2875.15,1.5,0,5.34,0
PRJ-SYN-0567,SNAP-PRJ-SYN-0567-Q3,765kV High Voltage Transmission Substation,Power & Renewable Energy,Ministry of Power / MNRE,SJVN Limited,Uttarakhand,Item Rate,Coastal,2729.4,2729.4,2191.16,80.99,80.28,2022-05-12,2025-06-11,2025-06-11,2024-10-28,2025-07-26,2875.15,1.5,0,5.34,0
PRJ-SYN-0568,SNAP-PRJ-SYN-0568-Q1,Uttar Pradesh Metro Corridor Elevated Extension Phase I,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Chennai Metro Rail Ltd (CMRL),Uttar Pradesh,EPC,Plains,1086.54,1098.92,325.61,28.22,29.63,2018-06-16,2024-06-15,2024-07-10,2020-07-22,2024-09-29,1113.16,3.5,1,2.45,0
PRJ-SYN-0568,SNAP-PRJ-SYN-0568-Q2,Uttar Pradesh Metro Corridor Elevated Extension Phase I,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Chennai Metro Rail Ltd (CMRL),Uttar Pradesh,EPC,Plains,1086.54,1086.54,600.1,49.29,55.23,2018-06-16,2024-06-15,2024-08-06,2021-06-15,2024-09-29,1113.16,3.5,1,2.45,0
PRJ-SYN-0568,SNAP-PRJ-SYN-0568-Q3,Uttar Pradesh Metro Corridor Elevated Extension Phase I,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Chennai Metro Rail Ltd (CMRL),Uttar Pradesh,EPC,Plains,1086.54,1086.54,870.75,75.66,80.14,2018-06-16,2024-06-15,2024-08-12,2023-04-04,2024-09-29,1113.16,3.5,1,2.45,0
PRJ-SYN-0569,SNAP-PRJ-SYN-0569-Q1,Gujarat Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Gujarat,EPC,Plains,2802.73,2802.73,1782.82,65.74,63.61,2022-11-03,2028-03-04,2028-03-04,2026-04-22,2028-03-07,2845.05,0.1,0,1.51,0
PRJ-SYN-0569,SNAP-PRJ-SYN-0569-Q2,Gujarat Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Gujarat,EPC,Plains,2802.73,2802.73,2179.96,80.13,77.78,2022-11-03,2028-03-04,2028-03-04,2027-02-08,2028-03-07,2845.05,0.1,0,1.51,0
PRJ-SYN-0569,SNAP-PRJ-SYN-0569-Q3,Gujarat Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Gujarat,EPC,Plains,2802.73,2802.73,2372.51,84.98,84.65,2022-11-03,2028-03-04,2028-03-04,2027-08-22,2028-03-07,2845.05,0.1,0,1.51,0
PRJ-SYN-0570,SNAP-PRJ-SYN-0570-Q1,Madhya Pradesh Metro Corridor Elevated Extension Phase II,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),UP Metro Rail Corp (UPMRC),Madhya Pradesh,Item Rate,Plains,1626.22,1638.91,458.24,17.14,27.96,2022-03-16,2027-04-15,2027-04-15,2023-03-22,2027-07-27,1792.42,3.4,1,10.22,1
PRJ-SYN-0570,SNAP-PRJ-SYN-0570-Q2,Madhya Pradesh Metro Corridor Elevated Extension Phase II,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),UP Metro Rail Corp (UPMRC),Madhya Pradesh,Item Rate,Plains,1626.22,1660.1,800.33,36.7,48.21,2022-03-16,2027-04-15,2027-04-15,2023-12-25,2027-07-27,1792.42,3.4,1,10.22,1
PRJ-SYN-0570,SNAP-PRJ-SYN-0570-Q3,Madhya Pradesh Metro Corridor Elevated Extension Phase II,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),UP Metro Rail Corp (UPMRC),Madhya Pradesh,Item Rate,Plains,1626.22,1693.45,800.83,44.26,47.29,2022-03-16,2027-04-15,2027-04-15,2024-09-29,2027-07-27,1792.42,3.4,1,10.22,1
PRJ-SYN-0571,SNAP-PRJ-SYN-0571-Q1,Border Road Strategic Connectivity Link 82,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Uttar Pradesh,HAM,Urban Dense,573.85,585.44,133.25,17.09,22.76,2022-12-08,2025-07-08,2025-07-08,2023-06-14,2025-09-19,607.53,2.4,0,5.87,0
PRJ-SYN-0571,SNAP-PRJ-SYN-0571-Q2,Border Road Strategic Connectivity Link 82,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Uttar Pradesh,HAM,Urban Dense,573.85,573.85,535.46,90.74,93.31,2022-12-08,2025-07-08,2025-07-08,2025-04-05,2025-09-19,607.53,2.4,0,5.87,0
PRJ-SYN-0572,SNAP-PRJ-SYN-0572-Q1,Border Road Strategic Connectivity Link 85,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Kerala,EPC,Urban Dense,1490.7,1490.7,473.0,22.37,31.73,2021-06-18,2025-03-18,2025-07-02,2022-10-10,2026-08-11,1898.7,16.8,1,27.37,1
PRJ-SYN-0572,SNAP-PRJ-SYN-0572-Q2,Border Road Strategic Connectivity Link 85,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Kerala,EPC,Urban Dense,1490.7,1659.74,903.06,51.93,54.41,2021-06-18,2025-03-18,2025-10-30,2023-11-25,2026-08-11,1898.7,16.8,1,27.37,1
PRJ-SYN-0573,SNAP-PRJ-SYN-0573-Q1,Border Road Strategic Connectivity Link 86,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Maharashtra,Item Rate,Hilly/Mountainous,1829.92,1881.2,293.84,5.0,15.62,2023-10-25,2026-03-25,2026-06-01,2024-04-18,2027-12-12,2431.41,20.6,1,32.87,1
PRJ-SYN-0573,SNAP-PRJ-SYN-0573-Q2,Border Road Strategic Connectivity Link 86,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Maharashtra,Item Rate,Hilly/Mountainous,1829.92,1829.92,557.94,26.1,30.49,2023-10-25,2026-03-25,2026-11-15,2025-01-08,2027-12-12,2431.41,20.6,1,32.87,1
PRJ-SYN-0573,SNAP-PRJ-SYN-0573-Q3,Border Road Strategic Connectivity Link 86,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Maharashtra,Item Rate,Hilly/Mountainous,1829.92,1829.92,940.4,39.41,51.39,2023-10-25,2026-03-25,2026-03-25,2025-05-20,2027-12-12,2431.41,20.6,1,32.87,1
PRJ-SYN-0574,SNAP-PRJ-SYN-0574-Q1,Telangana Ultra Mega Solar Power Park 84 MW,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Telangana,HAM,Plains,1429.44,1429.44,802.2,53.92,56.12,2019-11-05,2021-12-04,2022-03-02,2020-11-19,2021-12-04,1438.59,0.0,0,0.64,0
PRJ-SYN-0574,SNAP-PRJ-SYN-0574-Q2,Telangana Ultra Mega Solar Power Park 84 MW,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Telangana,HAM,Plains,1429.44,1429.44,894.54,60.67,62.58,2019-11-05,2021-12-04,2021-12-04,2021-03-13,2021-12-04,1438.59,0.0,0,0.64,0
PRJ-SYN-0574,SNAP-PRJ-SYN-0574-Q3,Telangana Ultra Mega Solar Power Park 84 MW,Power & Renewable Energy,Ministry of Power / MNRE,NTPC Limited,Telangana,HAM,Plains,1429.44,1429.44,1206.59,80.3,84.41,2019-11-05,2021-12-04,2021-12-04,2021-07-05,2021-12-04,1438.59,0.0,0,0.64,0
PRJ-SYN-0575,SNAP-PRJ-SYN-0575-Q1,Border Road Strategic Connectivity Link 36,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Maharashtra,EPC,Plains,581.07,600.67,96.29,18.1,16.03,2020-05-19,2023-10-18,2023-10-18,2021-01-23,2023-12-23,618.43,2.2,0,6.43,0
PRJ-SYN-0575,SNAP-PRJ-SYN-0575-Q2,Border Road Strategic Connectivity Link 36,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Maharashtra,EPC,Plains,581.07,581.07,285.71,48.92,49.17,2020-05-19,2023-10-18,2023-10-18,2022-02-01,2023-12-23,618.43,2.2,0,6.43,0
PRJ-SYN-0575,SNAP-PRJ-SYN-0575-Q3,Border Road Strategic Connectivity Link 36,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Maharashtra,EPC,Plains,581.07,581.07,381.07,64.99,65.58,2020-05-19,2023-10-18,2023-11-24,2022-08-08,2023-12-23,618.43,2.2,0,6.43,0
PRJ-SYN-0575,SNAP-PRJ-SYN-0575-Q4,Border Road Strategic Connectivity Link 36,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Maharashtra,EPC,Plains,581.07,581.07,554.63,92.58,95.45,2020-05-19,2023-10-18,2023-10-18,2023-06-16,2023-12-23,618.43,2.2,0,6.43,0
PRJ-SYN-0576,SNAP-PRJ-SYN-0576-Q1,Liquid Cargo Jetty & Breakwater Expansion,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Tamil Nadu,HAM,Plains,838.89,838.89,171.22,20.93,20.41,2018-06-18,2021-02-16,2021-02-16,2018-12-29,2021-04-08,844.09,1.7,0,0.62,0
PRJ-SYN-0576,SNAP-PRJ-SYN-0576-Q2,Liquid Cargo Jetty & Breakwater Expansion,Ports & Shipping,"Ministry of Ports, Shipping and Waterways (MoPSW)",Jawaharlal Nehru Port Trust (JNPT),Tamil Nadu,HAM,Plains,838.89,838.89,681.6,78.98,81.25,2018-06-18,2021-02-16,2021-02-16,2020-08-05,2021-04-08,844.09,1.7,0,0.62,0
PRJ-SYN-0577,SNAP-PRJ-SYN-0577-Q1,Maharashtra Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Maharashtra,EPC,Plains,924.65,924.65,447.44,47.71,48.39,2021-12-19,2024-06-19,2024-07-21,2023-03-20,2024-07-25,940.46,1.2,0,1.71,0
PRJ-SYN-0577,SNAP-PRJ-SYN-0577-Q2,Maharashtra Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Maharashtra,EPC,Plains,924.65,924.65,612.95,67.91,66.29,2021-12-19,2024-06-19,2024-08-02,2023-08-04,2024-07-25,940.46,1.2,0,1.71,0
PRJ-SYN-0577,SNAP-PRJ-SYN-0577-Q3,Maharashtra Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Maharashtra,EPC,Plains,924.65,924.65,803.98,88.22,86.95,2021-12-19,2024-06-19,2024-09-07,2024-03-19,2024-07-25,940.46,1.2,0,1.71,0
PRJ-SYN-0578,SNAP-PRJ-SYN-0578-Q1,Madhya Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),CORE,Madhya Pradesh,HAM,Plains,1408.02,1408.02,538.57,32.39,38.25,2023-03-16,2027-06-15,2027-06-15,2024-09-09,2027-09-20,1464.06,3.2,1,3.98,0
PRJ-SYN-0578,SNAP-PRJ-SYN-0578-Q2,Madhya Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),CORE,Madhya Pradesh,HAM,Plains,1408.02,1408.02,1020.11,68.65,72.45,2023-03-16,2027-06-15,2027-06-15,2026-08-08,2027-09-20,1464.06,3.2,1,3.98,0
PRJ-SYN-0579,SNAP-PRJ-SYN-0579-Q1,Assam Economic Corridor Pkg 29,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Assam,EPC,Hilly/Mountainous,3805.72,3929.79,322.64,5.0,8.21,2023-03-05,2026-06-04,2026-11-07,2023-10-28,2029-03-25,5082.16,33.7,1,33.54,1
PRJ-SYN-0579,SNAP-PRJ-SYN-0579-Q2,Assam Economic Corridor Pkg 29,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Assam,EPC,Hilly/Mountainous,3805.72,4585.45,2950.28,54.86,64.34,2023-03-05,2026-06-04,2029-03-19,2026-02-05,2029-03-25,5082.16,33.7,1,33.54,1
PRJ-SYN-0580,SNAP-PRJ-SYN-0580-Q1,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,BOT,Hilly/Mountainous,414.28,433.85,323.26,65.16,74.51,2019-11-26,2022-10-26,2022-10-26,2021-10-18,2022-12-19,457.82,1.8,0,10.51,1
PRJ-SYN-0580,SNAP-PRJ-SYN-0580-Q2,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,BOT,Hilly/Mountainous,414.28,414.28,356.82,81.64,86.13,2019-11-26,2022-10-26,2023-01-27,2022-03-27,2022-12-19,457.82,1.8,0,10.51,1
PRJ-SYN-0580,SNAP-PRJ-SYN-0580-Q3,Tamil Nadu Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Rail Vikas Nigam Ltd (RVNL),Tamil Nadu,BOT,Hilly/Mountainous,414.28,448.72,416.1,84.7,92.73,2019-11-26,2022-10-26,2022-10-26,2022-07-11,2022-12-19,457.82,1.8,0,10.51,1
PRJ-SYN-0581,SNAP-PRJ-SYN-0581-Q1,NH-75 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Karnataka,EPC,Coastal,947.54,947.54,404.5,39.13,42.69,2022-08-13,2025-08-12,2025-10-31,2023-08-31,2025-09-08,967.25,0.9,0,2.08,0
PRJ-SYN-0581,SNAP-PRJ-SYN-0581-Q2,NH-75 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Karnataka,EPC,Coastal,947.54,972.74,594.44,61.59,61.11,2022-08-13,2025-08-12,2025-08-12,2024-07-25,2025-09-08,967.25,0.9,0,2.08,0
PRJ-SYN-0581,SNAP-PRJ-SYN-0581-Q3,NH-75 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Karnataka,EPC,Coastal,947.54,947.54,903.38,95.56,95.34,2022-08-13,2025-08-12,2025-11-02,2025-04-25,2025-09-08,967.25,0.9,0,2.08,0
PRJ-SYN-0582,SNAP-PRJ-SYN-0582-Q1,Karnataka Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Karnataka,HAM,Hilly/Mountainous,1304.35,1321.91,272.71,17.22,20.63,2021-09-19,2026-04-20,2026-04-20,2022-08-19,2026-09-07,1479.26,4.6,1,13.41,1
PRJ-SYN-0582,SNAP-PRJ-SYN-0582-Q2,Karnataka Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Karnataka,HAM,Hilly/Mountainous,1304.35,1304.35,882.65,58.1,67.67,2021-09-19,2026-04-20,2026-04-20,2024-09-11,2026-09-07,1479.26,4.6,1,13.41,1
PRJ-SYN-0582,SNAP-PRJ-SYN-0582-Q3,Karnataka Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Karnataka,HAM,Hilly/Mountainous,1304.35,1304.35,1222.83,85.68,93.75,2021-09-19,2026-04-20,2026-07-15,2025-11-03,2026-09-07,1479.26,4.6,1,13.41,1
PRJ-SYN-0583,SNAP-PRJ-SYN-0583-Q1,Bihar Economic Corridor Pkg 84,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Bihar,EPC,Plains,156.57,156.57,56.22,38.64,35.91,2023-02-05,2025-09-05,2025-09-05,2024-01-01,2025-09-29,157.15,0.8,0,0.37,0
PRJ-SYN-0583,SNAP-PRJ-SYN-0583-Q2,Bihar Economic Corridor Pkg 84,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Bihar,EPC,Plains,156.57,156.57,83.66,48.04,53.43,2023-02-05,2025-09-05,2025-09-05,2024-05-21,2025-09-29,157.15,0.8,0,0.37,0
PRJ-SYN-0583,SNAP-PRJ-SYN-0583-Q3,Bihar Economic Corridor Pkg 84,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Bihar,EPC,Plains,156.57,160.11,123.38,77.74,77.06,2023-02-05,2025-09-05,2025-09-05,2025-02-28,2025-09-29,157.15,0.8,0,0.37,0
PRJ-SYN-0583,SNAP-PRJ-SYN-0583-Q4,Bihar Economic Corridor Pkg 84,Highways,Ministry of Road Transport and Highways (MoRTH),State PWD (Highways),Bihar,EPC,Plains,156.57,156.57,141.82,90.46,90.58,2023-02-05,2025-09-05,2025-09-05,2025-06-03,2025-09-29,157.15,0.8,0,0.37,0
PRJ-SYN-0584,SNAP-PRJ-SYN-0584-Q1,Telangana Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Telangana,EPC,Hilly/Mountainous,870.29,870.29,212.7,22.35,24.44,2023-11-18,2027-02-17,2027-02-17,2024-07-12,2027-03-19,913.72,1.0,0,4.99,0
PRJ-SYN-0584,SNAP-PRJ-SYN-0584-Q2,Telangana Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Telangana,EPC,Hilly/Mountainous,870.29,870.29,362.65,37.77,41.67,2023-11-18,2027-02-17,2027-02-17,2025-01-06,2027-03-19,913.72,1.0,0,4.99,0
PRJ-SYN-0584,SNAP-PRJ-SYN-0584-Q3,Telangana Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Telangana,EPC,Hilly/Mountainous,870.29,870.29,460.56,48.14,52.92,2023-11-18,2027-02-17,2027-03-23,2025-07-03,2027-03-19,913.72,1.0,0,4.99,0
PRJ-SYN-0584,SNAP-PRJ-SYN-0584-Q4,Telangana Rail Doubling & Third Line Section,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Telangana,EPC,Hilly/Mountainous,870.29,870.29,800.41,86.34,91.97,2023-11-18,2027-02-17,2027-02-17,2026-06-24,2027-03-19,913.72,1.0,0,4.99,0
PRJ-SYN-0585,SNAP-PRJ-SYN-0585-Q1,Uttar Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Uttar Pradesh,EPC,Plains,1662.53,1662.53,902.42,52.58,54.28,2022-12-11,2028-10-10,2028-10-10,2025-11-10,2028-10-10,1805.51,0.0,0,8.6,0
PRJ-SYN-0585,SNAP-PRJ-SYN-0585-Q2,Uttar Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Uttar Pradesh,EPC,Plains,1662.53,1685.65,1159.39,71.7,68.78,2022-12-11,2028-10-10,2029-01-02,2027-08-11,2028-10-10,1805.51,0.0,0,8.6,0
PRJ-SYN-0585,SNAP-PRJ-SYN-0585-Q3,Uttar Pradesh Station Redevelopment & Quadrupling,Railways,Ministry of Railways (MoR),Dedicated Freight Corridor Corp (DFCCIL),Uttar Pradesh,EPC,Plains,1662.53,1662.53,1595.03,90.58,95.94,2022-12-11,2028-10-10,2028-10-10,2028-03-11,2028-10-10,1805.51,0.0,0,8.6,0
PRJ-SYN-0586,SNAP-PRJ-SYN-0586-Q1,Andhra Pradesh Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Andhra Pradesh,EPC,Urban Dense,788.71,788.71,163.82,23.41,20.77,2018-11-16,2021-05-17,2021-05-17,2019-05-17,2021-06-13,823.97,0.9,0,4.47,0
PRJ-SYN-0586,SNAP-PRJ-SYN-0586-Q2,Andhra Pradesh Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Andhra Pradesh,EPC,Urban Dense,788.71,788.71,309.49,34.8,39.24,2018-11-16,2021-05-17,2021-05-17,2019-10-01,2021-06-13,823.97,0.9,0,4.47,0
PRJ-SYN-0586,SNAP-PRJ-SYN-0586-Q3,Andhra Pradesh Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Andhra Pradesh,EPC,Urban Dense,788.71,788.71,419.36,53.49,53.17,2018-11-16,2021-05-17,2021-06-22,2020-02-15,2021-06-13,823.97,0.9,0,4.47,0
PRJ-SYN-0586,SNAP-PRJ-SYN-0586-Q4,Andhra Pradesh Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),National Highways Authority of India (NHAI),Andhra Pradesh,EPC,Urban Dense,788.71,788.71,670.17,83.71,84.97,2018-11-16,2021-05-17,2021-05-17,2020-11-15,2021-06-13,823.97,0.9,0,4.47,0
PRJ-SYN-0587,SNAP-PRJ-SYN-0587-Q1,Punjab Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Punjab,EPC,Urban Dense,711.98,711.98,240.36,35.02,33.76,2019-09-03,2021-09-02,2021-09-02,2020-05-15,2021-09-02,734.41,0.0,0,3.15,0
PRJ-SYN-0587,SNAP-PRJ-SYN-0587-Q2,Punjab Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Punjab,EPC,Urban Dense,711.98,711.98,401.77,54.31,56.43,2019-09-03,2021-09-02,2021-09-02,2020-09-02,2021-09-02,734.41,0.0,0,3.15,0
PRJ-SYN-0587,SNAP-PRJ-SYN-0587-Q3,Punjab Express Highway Corridor Phase III,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Punjab,EPC,Urban Dense,711.98,711.98,662.43,89.84,93.04,2019-09-03,2021-09-02,2021-09-02,2021-06-21,2021-09-02,734.41,0.0,0,3.15,0
PRJ-SYN-0588,SNAP-PRJ-SYN-0588-Q1,Maharashtra Metro Corridor Elevated Extension Phase I,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Mumbai Metropolitan Region Development Authority (MMRDA),Maharashtra,Item Rate,Urban Dense,8072.19,8812.87,6076.47,65.4,68.95,2019-10-24,2028-06-23,2029-01-29,2025-06-11,2029-08-13,9917.49,13.7,1,22.86,1
PRJ-SYN-0588,SNAP-PRJ-SYN-0588-Q2,Maharashtra Metro Corridor Elevated Extension Phase I,Metro Rail,Ministry of Housing and Urban Affairs (MoHUA),Mumbai Metropolitan Region Development Authority (MMRDA),Maharashtra,Item Rate,Urban Dense,8072.19,9304.72,8681.3,84.76,93.3,2019-10-24,2028-06-23,2029-04-01,2027-08-11,2029-08-13,9917.49,13.7,1,22.86,1
PRJ-SYN-0589,SNAP-PRJ-SYN-0589-Q1,NH-99 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Tamil Nadu,HAM,Plains,1740.78,1740.78,223.17,5.0,12.82,2021-03-26,2023-12-25,2023-12-25,2021-10-12,2026-02-23,2225.59,26.0,1,27.85,1
PRJ-SYN-0589,SNAP-PRJ-SYN-0589-Q2,NH-99 4/6-Laning Bypass & Viaduct,Highways,Ministry of Road Transport and Highways (MoRTH),NHIDCL,Tamil Nadu,HAM,Plains,1740.78,1891.19,453.89,17.89,24.0,2021-03-26,2023-12-25,2024-08-28,2022-08-10,2026-02-23,2225.59,26.0,1,27.85,1
